order_id,customer_id,order_date,order_amount,order_status,shipping_adress,payment_id,payment_date,payment_amount,payment_method,payment_status,payment_summary
fd76ef56-0938-4bed-b08c-5138d951a7d6,3803,4/27/2023,304.700012207031,delivered,"888 Mitchell Hollow, Leeburgh, CO 62722",b9cc6f65-86da-44a1-ae94-a25f42ed3584,1/13/2022,82.1500015258789,credit card,failed,Payment Failed
397afe35-e955-44e6-8dea-7a8c74d1dc27,1210,4/26/2023,53.810001373291,shipped,"2148 Karen Turnpike, East Joshua, IA 63955",4472f4eb-8c00-45ca-9f2c-09a9abc949f5,7/23/2023,378.179992675781,paypal,failed,Payment Failed
2d945ef9-fedd-4c78-93ff-e2aa2483e8ac,5446,4/26/2023,96.5500030517578,delivered,"647 Martin Squares Apt. 955, Markstad, WY 19752",c4c6337d-34cf-4efa-880f-4894908ca1bc,2/17/2024,34.6399993896484,paypal,pending,Payment Pending
07fa1a21-b2cd-428c-b7b4-7bee9ed6419d,4694,4/26/2023,396.75,pending,"6717 Michelle Trafficway, Jacobfurt, MP 54882",NULL,NULL,NULL,NULL,NULL,No Payment Record
53589269-90af-4b7d-ba65-e53eeba746c1,5506,4/26/2023,227.270004272461,shipped,"0690 Delgado Forest, Lake Christinaberg, PW 67346",c5b15a90-4408-4a45-92f5-62666bf0b857,7/18/2020,100.669998168945,credit card,failed,Payment Failed
53589269-90af-4b7d-ba65-e53eeba746c1,5506,4/26/2023,227.270004272461,shipped,"0690 Delgado Forest, Lake Christinaberg, PW 67346",8c642d6c-0bce-467b-8546-c94180fadcc2,7/11/2023,311.420013427734,credit card,failed,Payment Failed
e8cf96f5-e223-484f-9ad5-b114c9ace859,7488,4/26/2023,162.259994506836,shipped,"6519 Olson Lakes, Fritzstad, MH 77924",NULL,NULL,NULL,NULL,NULL,No Payment Record
e3a68132-bde1-4c8b-bf48-5037167a0199,6114,4/25/2023,79.8600006103516,shipped,"39125 Evans Hollow Apt. 908, North Christinaside, MN 26370",00585d55-20b0-4b7a-bcd4-0f7b9e036f7b,1/10/2021,411.75,bank transfer,completed,Fully Paid
de654dfe-5541-4ae4-8d32-09cba8081c2e,1633,4/25/2023,83.7600021362305,delivered,"89428 Washington Shoals, Ashleyton, AL 09475",NULL,NULL,NULL,NULL,NULL,No Payment Record
be4cc0f4-957b-4d79-a57a-d58dd3055159,3363,4/25/2023,62.3400001525879,shipped,"744 David Field Suite 998, Riosmouth, OH 52555",NULL,NULL,NULL,NULL,NULL,No Payment Record
98393ecd-8420-4698-a615-8c44ca46a0a3,4094,4/25/2023,121.699996948242,shipped,"30850 Laurie Lodge Apt. 780, North Pamela, DE 63306",NULL,NULL,NULL,NULL,NULL,No Payment Record
b4b9d91d-5ce7-44ee-a2e9-944cab464b6c,9583,4/25/2023,136.309997558594,delivered,"72251 Lauren Orchard, Aprilstad, WY 27871",NULL,NULL,NULL,NULL,NULL,No Payment Record
f8783e1c-94ca-4963-b4dd-a1f477aa4eb5,8521,4/25/2023,273.329986572266,shipped,"76570 Cole Ranch Suite 912, North Jamesstad, FM 67640",e55be221-b96b-4087-ae8a-768508f3fcb7,5/5/2022,488.359985351563,paypal,failed,Payment Failed
f8783e1c-94ca-4963-b4dd-a1f477aa4eb5,8521,4/25/2023,273.329986572266,shipped,"76570 Cole Ranch Suite 912, North Jamesstad, FM 67640",0b4238f4-351d-4300-9fca-1cae7ec22411,7/16/2021,347.579986572266,bank transfer,completed,Fully Paid
f8783e1c-94ca-4963-b4dd-a1f477aa4eb5,8521,4/25/2023,273.329986572266,shipped,"76570 Cole Ranch Suite 912, North Jamesstad, FM 67640",cf339f5c-d6d3-46df-a844-7d8383165504,9/14/2024,380.369995117188,bank transfer,failed,Payment Failed
f2838d2e-dc47-4248-ab71-0d14fcb8586f,7210,4/24/2023,442.839996337891,pending,"539 Lisa Plains Suite 321, Port Michael, VA 40283",1868e95e-ea5d-45b3-b4f5-a8833492237e,10/25/2024,327.100006103516,credit card,pending,Payment Pending
aaa9254d-e542-4d6e-bd93-ab3109764a53,3713,4/24/2023,356.019989013672,shipped,"994 Jeffery Lake Suite 599, Markmouth, PA 56214",87d5558d-14d0-4f62-ba39-e2f5642c73ef,4/27/2020,281.029998779297,bank transfer,completed,Partially Paid
aaa9254d-e542-4d6e-bd93-ab3109764a53,3713,4/24/2023,356.019989013672,shipped,"994 Jeffery Lake Suite 599, Markmouth, PA 56214",55ab0496-06dd-4860-9ecd-a4f8ee9e2787,6/11/2023,15.2700004577637,paypal,pending,Payment Pending
cd7ea0bb-9ae2-4c6b-9b7d-d7f61cba8c91,1756,4/24/2023,351.910003662109,shipped,"2920 Jesus Trace Suite 213, Hintonhaven, CT 51260",6e6a6785-7d68-4639-9432-3e27df3353d3,1/25/2020,293.100006103516,bank transfer,completed,Partially Paid
577bae5d-22d8-4d3b-86f1-710c3a5f54b1,3534,4/24/2023,325.739990234375,pending,"USNS Howard, FPO AP 99289",db84da70-c474-4838-8c28-1b1f98c42d21,11/10/2021,224.080001831055,paypal,completed,Partially Paid
21ab690f-309e-4786-a6f0-6925ce2d1ca6,2417,4/24/2023,377.970001220703,delivered,"5970 Julia Views Apt. 247, South Jessestad, AS 60670",NULL,NULL,NULL,NULL,NULL,No Payment Record
2ade5809-f8a8-4f90-aa77-22c175d38b37,9060,4/23/2023,54.3199996948242,delivered,"34615 Joseph Station Apt. 708, New Edward, AR 77510",NULL,NULL,NULL,NULL,NULL,No Payment Record
0c45c870-4e0f-4978-8bc9-74e53f1b69fa,7013,4/23/2023,93.5699996948242,pending,"6677 Matthew Pass, South Stephanie, WY 95236",NULL,NULL,NULL,NULL,NULL,No Payment Record
00e0b9cb-6490-491b-9860-efbd98801266,7375,4/23/2023,341.75,delivered,"943 Ortiz Branch Suite 664, Port Kimberly, KS 79161",e39a97bc-b0f2-4ddd-bcbf-c7eaa7236464,7/29/2024,301.549987792969,paypal,completed,Partially Paid
00e0b9cb-6490-491b-9860-efbd98801266,7375,4/23/2023,341.75,delivered,"943 Ortiz Branch Suite 664, Port Kimberly, KS 79161",468d2e71-643d-4590-b220-936da011f10a,4/17/2023,221.210006713867,paypal,pending,Payment Pending
539a55a2-73e1-469b-bcaa-bc82761e3f6e,7261,4/23/2023,38.7900009155273,pending,"8332 Lucas Corner Suite 986, Monicastad, DE 02933",3ee0cfa4-c784-4bcb-940c-779e5d58999e,6/20/2022,486.529998779297,credit card,failed,Payment Failed
539a55a2-73e1-469b-bcaa-bc82761e3f6e,7261,4/23/2023,38.7900009155273,pending,"8332 Lucas Corner Suite 986, Monicastad, DE 02933",3bdee0ca-6ef5-463b-8e50-f1f66d93e946,1/8/2024,114.900001525879,credit card,failed,Payment Failed
539a55a2-73e1-469b-bcaa-bc82761e3f6e,7261,4/23/2023,38.7900009155273,pending,"8332 Lucas Corner Suite 986, Monicastad, DE 02933",534981c6-0a58-4511-80a3-9cd47758d1da,5/22/2022,465.059997558594,paypal,completed,Fully Paid
68f62037-3247-417c-a5e3-b170e987c268,1834,4/23/2023,363.660003662109,pending,"01365 Sherman Pine, Lake Emily, OR 09323",1352f7f5-3285-4bea-91d6-0a8041a3dbfd,6/12/2020,59.2700004577637,credit card,completed,Partially Paid
c27319de-d8d6-493a-b948-7f63d3c642a0,8259,4/23/2023,370.600006103516,delivered,"9877 Martin Run, New Brianna, NE 26081",NULL,NULL,NULL,NULL,NULL,No Payment Record
d81bd9a9-4c1e-49a9-b9c2-8a7c217b15e8,3772,4/23/2023,38.8699989318848,pending,"Unit 6862 Box 7482, DPO AP 31215",NULL,NULL,NULL,NULL,NULL,No Payment Record
d4eb7cca-f36c-43fc-a630-a89905633c27,6404,4/23/2023,122.709999084473,delivered,"0702 Williams Lane, East Craig, MI 29690",NULL,NULL,NULL,NULL,NULL,No Payment Record
eeaf1149-b1a3-424c-8124-a5f5f2f5f6bb,3699,4/23/2023,325.730010986328,delivered,"8246 Shannon Estate, New Renee, FM 58087",e3fa5dca-8360-489e-af2b-e7d472010623,9/20/2024,412.470001220703,credit card,pending,Payment Pending
9444fc4b-292d-4aaf-a8ad-cae143ee7825,6094,4/23/2023,147.369995117188,pending,"3394 Darius Course Suite 543, New Emilyshire, SC 44393",b8d545cd-495f-4aee-b4b3-edef97ace4e4,10/30/2024,359.700012207031,paypal,pending,Payment Pending
975f486f-e393-4c61-b455-1620a9d70877,8308,4/22/2023,400.940002441406,pending,"PSC 0505, Box 3664, APO AE 58540",37a00f58-ee63-4899-baf7-5b375e80415a,10/3/2024,170.119995117188,bank transfer,pending,Payment Pending
975f486f-e393-4c61-b455-1620a9d70877,8308,4/22/2023,400.940002441406,pending,"PSC 0505, Box 3664, APO AE 58540",e008006f-a73d-4b53-b14f-f009e444ad61,6/25/2024,464.959991455078,credit card,completed,Fully Paid
d9217d23-603a-4a22-9995-e2cf919f9508,7865,4/22/2023,201.589996337891,shipped,"88148 Weaver Rapids, Paulmouth, KS 10161",NULL,NULL,NULL,NULL,NULL,No Payment Record
e182c285-64f8-4888-8dfc-c8410fa7f444,2868,4/22/2023,442.799987792969,delivered,"489 Kathryn Shoals Suite 467, Henryton, NH 42177",NULL,NULL,NULL,NULL,NULL,No Payment Record
d1fc74e2-ceda-4162-8f12-5e8d234b189a,2920,4/22/2023,274.390014648438,shipped,"27141 Knapp Glen, Odonnellstad, CO 50941",NULL,NULL,NULL,NULL,NULL,No Payment Record
77cef2ce-0d4d-47ce-9b61-b85d2acfa02c,6858,4/22/2023,239.509994506836,pending,"2154 Janet Mall Apt. 671, South Jessica, AR 12273",7b26920b-3b8d-4abd-97b5-19a080eb73d7,5/7/2020,347.220001220703,bank transfer,completed,Fully Paid
77cef2ce-0d4d-47ce-9b61-b85d2acfa02c,6858,4/22/2023,239.509994506836,pending,"2154 Janet Mall Apt. 671, South Jessica, AR 12273",56982f27-f257-4c0b-9741-0c5ce6359090,4/5/2024,154.100006103516,bank transfer,pending,Payment Pending
6ca98e5a-8225-4e74-8692-24a72d939546,2640,4/22/2023,343.390014648438,delivered,"29309 Pitts Overpass, North Geoffrey, WI 59877",ffcd665b-f5fe-4c6a-b9b6-39daff0397b4,8/9/2020,42.5499992370605,credit card,completed,Partially Paid
0cea3f84-b2b7-4ea4-837f-a86aa7a734b6,4013,4/22/2023,475.679992675781,pending,"0565 Hall Brooks Apt. 267, South Caseyberg, AS 60447",87067cd3-8b00-44a0-8e95-d04afea0cfb2,9/11/2022,52.3899993896484,credit card,pending,Payment Pending
1e7a13a9-2818-44b6-aacf-f9e85328df9a,1354,4/22/2023,291.920013427734,delivered,"375 Brady Road, North Alicialand, TX 01427",b712b9c8-987b-4efb-997e-cae8545a1ca6,3/30/2020,127.300003051758,credit card,completed,Partially Paid
17024cf3-4d5d-4886-9744-1d9f029404e1,8551,4/21/2023,90.6699981689453,pending,"30868 Cindy Park Suite 042, Jenniferville, OK 77574",NULL,NULL,NULL,NULL,NULL,No Payment Record
e069c13d-565e-477b-bb5d-bab77b57d9c0,4759,4/21/2023,469.829986572266,pending,"8335 Carol Bypass, South Danielstad, WY 75371",cb16e652-e0a0-4949-8ddf-c928ef4222a3,5/30/2021,6.3899998664856,credit card,completed,Partially Paid
df2d3b99-3980-428a-bd08-cba077912831,9656,4/21/2023,221.139999389648,shipped,"679 Ferguson Via Suite 716, Watsonfurt, OK 87595",NULL,NULL,NULL,NULL,NULL,No Payment Record
d90b4ec4-3d45-42b4-8008-03b55dba48b7,6496,4/21/2023,23.7399997711182,pending,"643 Michael Divide, New Mathew, AK 23066",fb599637-4c4a-4630-9dc5-ba62a972fd24,3/18/2025,429.929992675781,bank transfer,pending,Payment Pending
97bde543-ebcb-46ae-9b1b-2c9f36689446,4668,4/21/2023,258.700012207031,pending,"60713 Kristina Corner Suite 382, Powellport, TN 52478",b479b1ec-5ac9-4ff7-a35c-8b730a9f24ea,9/18/2020,312.339996337891,paypal,pending,Payment Pending
97bde543-ebcb-46ae-9b1b-2c9f36689446,4668,4/21/2023,258.700012207031,pending,"60713 Kristina Corner Suite 382, Powellport, TN 52478",29eed9b2-e67a-4d33-a7ce-ec79d167a1d2,3/26/2025,223.110000610352,credit card,pending,Payment Pending
97bde543-ebcb-46ae-9b1b-2c9f36689446,4668,4/21/2023,258.700012207031,pending,"60713 Kristina Corner Suite 382, Powellport, TN 52478",d2f26362-496d-400a-84a8-829f8a1cfc85,1/20/2022,59.0800018310547,paypal,pending,Payment Pending
97bde543-ebcb-46ae-9b1b-2c9f36689446,4668,4/21/2023,258.700012207031,pending,"60713 Kristina Corner Suite 382, Powellport, TN 52478",5a37648f-0264-4171-881d-ee36b54c9c94,1/31/2021,170.559997558594,paypal,pending,Payment Pending
7bc0dc73-8863-4cad-ac06-eb658ddce1cf,7143,4/21/2023,432.329986572266,shipped,"9254 Singh Squares Suite 241, Jonesfurt, WV 32352",NULL,NULL,NULL,NULL,NULL,No Payment Record
9c253c19-302b-46af-86a2-bd015daba797,4288,4/20/2023,173.119995117188,pending,"9884 Russell Land Suite 099, Garcialand, ND 82499",fd6a8a2b-fc61-4485-91be-a395ece0da80,8/22/2022,380.489990234375,credit card,failed,Payment Failed
a2cc00dd-e838-4428-91b9-ce2a79d220ff,4133,4/20/2023,423.820007324219,pending,"28161 Regina Forest, Port Frederick, KS 86623",NULL,NULL,NULL,NULL,NULL,No Payment Record
2a7ad603-ee1c-4820-984b-34fc3947f310,1065,4/20/2023,62.3499984741211,pending,"206 Angela Meadow, East Johnmouth, WY 13552",NULL,NULL,NULL,NULL,NULL,No Payment Record
22051db7-2556-4fa5-a78b-3cfd2aa81719,5285,4/20/2023,496.480010986328,delivered,"043 Carter Gardens, Millermouth, MS 18003",NULL,NULL,NULL,NULL,NULL,No Payment Record
534fce36-4bc4-4912-ac88-4ad60788ba19,5987,4/20/2023,111.529998779297,shipped,"29436 Deanna Mews Apt. 135, Port Katherineborough, SD 87320",NULL,NULL,NULL,NULL,NULL,No Payment Record
fbc1caee-1480-4ca8-926c-bef4eb4588ca,4029,4/20/2023,394.190002441406,shipped,"304 Shawn Dam Apt. 550, New Dana, UT 66427",f43e8760-25bc-4fcb-ab79-2b49dbec71c0,4/5/2023,479.220001220703,bank transfer,failed,Payment Failed
554913aa-19d6-44ec-8d79-d5468f1f9dd1,7401,4/19/2023,15.4799995422363,shipped,"USNS Turner, FPO AE 20449",80923d7b-6dee-4e34-8aa3-fbe36c625d35,11/1/2024,447.970001220703,bank transfer,failed,Payment Failed
5826c2c6-09f0-4337-a051-ba6146b1ae33,6246,4/19/2023,136.240005493164,pending,"36131 Shields Ranch, New Traci, TN 12612",NULL,NULL,NULL,NULL,NULL,No Payment Record
60b23d52-3d4a-42ca-89fc-762e5aa22032,6609,4/19/2023,120.160003662109,shipped,"8988 Jeffrey Rapid Apt. 627, West Colleenport, SD 16093",35590917-54f6-4f14-b2ce-eeb7922972b2,11/22/2022,180.270004272461,paypal,completed,Fully Paid
8d24ca60-cf52-4422-875f-c57f08edc21a,1903,4/19/2023,268.5,shipped,"Unit 3572 Box 2315, DPO AE 88585",88b9864d-025b-4d58-9605-0aff753f04e6,1/24/2024,288.079986572266,credit card,pending,Payment Pending
8a28b078-f322-4d57-924e-1d5195bcead3,1885,4/18/2023,436.720001220703,shipped,"185 Joyce Freeway Apt. 275, North Aaronton, TX 45709",NULL,NULL,NULL,NULL,NULL,No Payment Record
9ed093b7-a044-4b70-927e-6cf9f9af0b83,3468,4/18/2023,353.730010986328,pending,"106 Bentley Port, Christinamouth, CT 17769",NULL,NULL,NULL,NULL,NULL,No Payment Record
cc73417a-44e1-4053-8840-e5f327c6051a,4381,4/18/2023,438.399993896484,pending,"264 Mcdowell Route, Sheltonton, AZ 65429",683cc3e5-5a34-4973-bea0-ea0455807bb3,9/7/2020,187.229995727539,paypal,failed,Payment Failed
cc73417a-44e1-4053-8840-e5f327c6051a,4381,4/18/2023,438.399993896484,pending,"264 Mcdowell Route, Sheltonton, AZ 65429",75b9cf7c-1287-4f47-88e9-b55ea20edeb8,3/30/2022,401.859985351563,credit card,failed,Payment Failed
c3caeee3-b21e-472a-af42-31ba965b69b3,8472,4/18/2023,96.9400024414063,delivered,"30161 Kyle Throughway Apt. 121, South David, OR 88380",4b502c40-d052-4a14-a88c-3f249f03c693,4/15/2024,495.660003662109,paypal,completed,Fully Paid
c3caeee3-b21e-472a-af42-31ba965b69b3,8472,4/18/2023,96.9400024414063,delivered,"30161 Kyle Throughway Apt. 121, South David, OR 88380",b96260d5-163f-4a29-872d-0cd87c6ca2ac,9/2/2024,433.5,bank transfer,failed,Payment Failed
4b676548-a582-4ede-86bc-4f3d2049b2c1,5835,4/18/2023,365.730010986328,delivered,"389 Wiggins Isle Apt. 676, North Sean, VT 71572",85acf022-9818-409c-8445-ea841dd1b41b,11/4/2023,263.489990234375,bank transfer,completed,Partially Paid
446a6210-bef8-42ed-b795-743c3bd8f625,2219,4/18/2023,338.959991455078,delivered,"85200 Eric Junctions, Lake Jennifer, RI 55753",5e624937-4d26-4572-94b1-0f44025dfe04,8/23/2022,476.600006103516,credit card,pending,Payment Pending
2f5492fd-ba7b-4712-8ec6-4fd61ec70cd3,5630,4/18/2023,359.079986572266,shipped,"2206 Williams Bypass, New Karenstad, IN 80521",NULL,NULL,NULL,NULL,NULL,No Payment Record
3316372d-1df9-40fe-9268-6b527afb7d42,5422,4/17/2023,404,delivered,"89142 Obrien Mountains, Quinnstad, SD 04273",97b89edf-2ec3-48ca-878b-f0259f6bef03,10/2/2020,398.950012207031,bank transfer,completed,Partially Paid
3316372d-1df9-40fe-9268-6b527afb7d42,5422,4/17/2023,404,delivered,"89142 Obrien Mountains, Quinnstad, SD 04273",8b12c702-18d1-4bc8-afae-3bee7c9832a5,1/31/2021,155.860000610352,paypal,failed,Payment Failed
3316372d-1df9-40fe-9268-6b527afb7d42,5422,4/17/2023,404,delivered,"89142 Obrien Mountains, Quinnstad, SD 04273",85d8a933-9449-40b6-bfa6-e518507e2b78,2/8/2022,93.8399963378906,bank transfer,completed,Partially Paid
3316372d-1df9-40fe-9268-6b527afb7d42,5422,4/17/2023,404,delivered,"89142 Obrien Mountains, Quinnstad, SD 04273",7e4edc64-da51-4cbf-99f0-ef8db10884d0,12/6/2020,194.830001831055,paypal,failed,Payment Failed
1b265836-20c8-4e5e-84e2-2bfee94f0438,2280,4/17/2023,72.3199996948242,delivered,"006 Griffith Road, Lucasport, SD 15619",NULL,NULL,NULL,NULL,NULL,No Payment Record
1bdc990c-e290-4f17-9a9f-8a014241eeab,9740,4/17/2023,48.4900016784668,pending,"0501 Jennifer Tunnel Apt. 034, Brittanychester, AK 65131",9926e1f5-e1a5-4bd0-a5a0-2a38c269441e,8/25/2022,419.429992675781,credit card,failed,Payment Failed
1bdc990c-e290-4f17-9a9f-8a014241eeab,9740,4/17/2023,48.4900016784668,pending,"0501 Jennifer Tunnel Apt. 034, Brittanychester, AK 65131",063d5cf4-3635-403d-8e83-b7b3aed5ee18,2/2/2023,125.180000305176,paypal,completed,Fully Paid
46bd71f0-bf7a-417b-a8de-31dfb9946dda,1319,4/17/2023,494.809997558594,delivered,"415 Chapman Island Apt. 119, Lake Carol, HI 08180",NULL,NULL,NULL,NULL,NULL,No Payment Record
5b3b44d7-f312-41ee-b187-7ca9a6f360e6,6292,4/17/2023,33.4099998474121,pending,"8505 Kayla Ports, West Victoria, DE 03429",364e7d5b-ae8f-428c-a486-1054823af460,9/4/2021,426.209991455078,bank transfer,failed,Payment Failed
6b768a5b-7bf8-4a14-aa75-b5b15effe623,3332,4/17/2023,347.140014648438,pending,"915 Melissa Circle Suite 514, Tinaland, AS 69842",1a321a93-ea9e-431a-9ba4-6d25bfaa2c15,2/23/2024,412.350006103516,credit card,failed,Payment Failed
c9e14b9d-d84a-498d-8810-4c9a17815ce6,9177,4/17/2023,222.100006103516,shipped,"98374 Perez Grove Apt. 126, Karenton, PW 70796",6450ad39-8cff-42f2-9a0a-1626ca1e6eff,5/19/2020,474.899993896484,paypal,pending,Payment Pending
c7c69017-d493-4846-b42e-3b639e2ad075,9516,4/17/2023,496.899993896484,delivered,"909 Gordon Parkway, South Mia, AL 82784",7a2de663-56a3-468c-b6b9-0d015c06c006,11/7/2020,299.970001220703,paypal,completed,Partially Paid
ecd2a87e-ce9c-4a75-9955-c5d8a4f2c390,5996,4/17/2023,99,pending,"31337 Nicole Knoll, Lake Kayla, NC 42426",d3865e6a-fe41-499a-84bc-9688463d56e1,10/21/2020,133.679992675781,bank transfer,pending,Payment Pending
eaf9bbc0-d211-456e-9534-bb073605d055,2930,4/17/2023,490.980010986328,delivered,"300 Brad Ridge, South Melaniemouth, IL 79689",946b24bb-8e0b-4400-a58e-6a14afaf60cb,1/26/2022,55.0200004577637,paypal,completed,Partially Paid
eaf9bbc0-d211-456e-9534-bb073605d055,2930,4/17/2023,490.980010986328,delivered,"300 Brad Ridge, South Melaniemouth, IL 79689",3947261a-7efb-4a7b-a815-6d1b53f32031,4/21/2023,146.130004882813,credit card,pending,Payment Pending
a369e9bb-d331-430c-a751-c20f9bfd8f41,7292,4/17/2023,366.170013427734,delivered,"226 Jared Causeway Apt. 360, Taylorbury, MD 05519",NULL,NULL,NULL,NULL,NULL,No Payment Record
a7da7336-de31-4162-ad78-7c24211850a0,1709,4/17/2023,42.4599990844727,delivered,"420 Deborah Heights Apt. 442, Philipfort, IN 64508",8710bf8a-cf0f-4a43-b564-b6aab56bd4d1,6/15/2023,242.029998779297,paypal,failed,Payment Failed
a7da7336-de31-4162-ad78-7c24211850a0,1709,4/17/2023,42.4599990844727,delivered,"420 Deborah Heights Apt. 442, Philipfort, IN 64508",2abfaf1b-a1af-4705-927d-d76c959811dc,6/14/2021,430.390014648438,credit card,pending,Payment Pending
7a496aa0-6551-4fa3-9620-ce7d1fa07076,6129,4/17/2023,464.140014648438,pending,"PSC 2282, Box 1021, APO AA 20187",bf8e0f75-76b8-4228-ae18-29d353580098,4/30/2022,391.109985351563,paypal,pending,Payment Pending
80972aab-5374-4cd4-9e46-d211d690caa1,7571,4/17/2023,10.6199998855591,shipped,"20584 Collins Cape, Joseside, WV 01147",NULL,NULL,NULL,NULL,NULL,No Payment Record
7e0b0d8f-2e50-4a50-a76b-44f173d283a6,9485,4/16/2023,454.790008544922,pending,"444 Larry Pass, North Teresa, ME 08875",2a904e25-7d36-496d-a516-1b7373952d6c,11/28/2024,226.660003662109,paypal,failed,Payment Failed
8fb55d5b-fbaa-40f6-8955-06675cb3ad3c,7793,4/16/2023,121.650001525879,delivered,"90171 Jensen Ridge, New Jillian, IA 74196",9a855c9d-582f-4f01-ba4c-b6cc67febeb8,6/5/2022,397.309997558594,paypal,failed,Payment Failed
b29f1cd6-0ef7-449a-9c45-0d9602d47df0,9516,4/16/2023,57.4599990844727,shipped,"875 Jennifer Parkways, Jasonview, HI 76193",NULL,NULL,NULL,NULL,NULL,No Payment Record
e454284e-2c1a-41f0-b2e6-b30ac5e6e99b,6921,4/16/2023,319.170013427734,delivered,"763 Annette Parkways, North Scottville, RI 37552",NULL,NULL,NULL,NULL,NULL,No Payment Record
bf4d6235-543d-4304-a81b-bda54ad07a47,1744,4/16/2023,118.050003051758,delivered,"52910 Ayala Motorway, Wilsonborough, ID 35392",NULL,NULL,NULL,NULL,NULL,No Payment Record
5cf8a548-1c51-4822-a746-cfe3564757d7,1878,4/16/2023,84.3499984741211,delivered,"57399 Susan Springs, Patrickville, MS 34132",NULL,NULL,NULL,NULL,NULL,No Payment Record
44a61537-1331-4ad3-849d-a461966c66c3,1183,4/16/2023,278.390014648438,pending,"8861 Conley Land Suite 351, West Erica, OK 21981",NULL,NULL,NULL,NULL,NULL,No Payment Record
2b93844c-5c53-4e39-b0cd-d4a9e3e2889c,8903,4/16/2023,360.549987792969,shipped,"35906 Cain Spring, Petersonbury, NY 96121",NULL,NULL,NULL,NULL,NULL,No Payment Record
fa3de44f-8c8a-4196-af2c-0305cd9f0d19,4450,4/16/2023,361.630004882813,shipped,"473 Evans Cliffs Apt. 276, Marshallmouth, PA 19331",NULL,NULL,NULL,NULL,NULL,No Payment Record
f10dde7f-1533-429d-b4de-a10261848a2b,6355,4/15/2023,77.75,delivered,"35796 Burke Streets Suite 356, Patriciaville, WY 30529",d17e7a3a-1a14-4dc2-bca7-0128d5964dc5,3/9/2022,174.369995117188,paypal,failed,Payment Failed
f10dde7f-1533-429d-b4de-a10261848a2b,6355,4/15/2023,77.75,delivered,"35796 Burke Streets Suite 356, Patriciaville, WY 30529",7795010a-408e-4681-bc9f-f1267bc73879,5/22/2024,477.989990234375,bank transfer,failed,Payment Failed
2dea8905-35f3-4b7c-995f-7ba3cf249cf1,1351,4/15/2023,466.309997558594,shipped,"1317 Wright Spring Suite 195, Juanburgh, TN 29719",NULL,NULL,NULL,NULL,NULL,No Payment Record
1f719d7d-f352-476d-b3fe-9cac6aaa56c0,5953,4/15/2023,278.869995117188,pending,"1094 David Fort, Melaniebury, NV 17658",1f09a369-0d74-4e93-9a97-cb6f53d38e43,12/16/2024,374.390014648438,paypal,failed,Payment Failed
1f719d7d-f352-476d-b3fe-9cac6aaa56c0,5953,4/15/2023,278.869995117188,pending,"1094 David Fort, Melaniebury, NV 17658",948f2ad6-924a-4379-b447-6c4759c7aaeb,12/20/2023,240.740005493164,credit card,failed,Payment Failed
1f719d7d-f352-476d-b3fe-9cac6aaa56c0,5953,4/15/2023,278.869995117188,pending,"1094 David Fort, Melaniebury, NV 17658",3602ca30-b138-4dcd-8427-c8cd356cb14e,4/15/2022,394.970001220703,bank transfer,failed,Payment Failed
1f719d7d-f352-476d-b3fe-9cac6aaa56c0,5953,4/15/2023,278.869995117188,pending,"1094 David Fort, Melaniebury, NV 17658",789cd5a1-e041-4d3c-bf11-310c33f12231,2/3/2024,111.889999389648,credit card,completed,Partially Paid
1693f524-3038-4e62-a26d-0d02f5a1badb,5116,4/15/2023,491.709991455078,shipped,"3810 Randy Coves, West Sherrystad, AK 60999",NULL,NULL,NULL,NULL,NULL,No Payment Record
6c42b3d1-901c-4603-aca7-2a6129895378,8924,4/15/2023,400.540008544922,pending,"6684 Emily Trafficway Apt. 528, Jenniferview, MH 42611",df4a8465-a5a1-48b7-a973-3655480f08f6,7/4/2020,72.0100021362305,credit card,pending,Payment Pending
bf11e1ce-0fed-471f-891f-520214316d10,4460,4/15/2023,386,pending,"PSC 5971, Box 0725, APO AP 52609",aff1538a-26e5-4f59-ac2c-f13c16b66df9,3/19/2020,401.950012207031,credit card,completed,Fully Paid
a84124d1-8974-4197-aa30-accae4d18157,7408,4/15/2023,96.7699966430664,shipped,"607 Dunn Inlet, North Robert, WA 21919",NULL,NULL,NULL,NULL,NULL,No Payment Record
a529e1f1-0e41-4d65-85e8-5c77d0a4e813,6530,4/15/2023,69.5100021362305,delivered,"4552 Mary Spur Apt. 859, Kennethview, NC 57386",NULL,NULL,NULL,NULL,NULL,No Payment Record
895dc11d-81c3-4fc3-84c8-9e86abe80652,2998,4/14/2023,203.139999389648,delivered,"31571 Johnson Harbors Apt. 614, Sethchester, MA 05336",NULL,NULL,NULL,NULL,NULL,No Payment Record
caf43877-4206-4ffd-a9d8-f573ace4aaf9,8722,4/14/2023,17.7700004577637,pending,"14471 Ashley Streets Suite 719, Saraview, MA 82123",NULL,NULL,NULL,NULL,NULL,No Payment Record
e1adf298-6048-4129-9cb5-59b3ab1d85c7,2687,4/14/2023,21.2199993133545,shipped,"5346 Moss Trail Suite 323, South Eric, GA 29743",d6e3cc57-8871-48be-98e3-d61ca51c5133,3/30/2023,47.7099990844727,credit card,failed,Payment Failed
